user_id	event	event_date	event_ts	session_id	revenue
123	feature_use	28-02-2024	28-02-2024 08:33	123_2	0
123	upgrade	28-02-2024	28-02-2024 08:35	123_2	14.46
123	paying	28-02-2024	28-02-2024 08:37	123_2	9.99
123	activation	07-03-2024	07-03-2024 22:46	123_3	0
123	feature_use	07-03-2024	07-03-2024 22:48	123_3	0
123	upgrade	07-03-2024	07-03-2024 22:50	123_3	9.72
123	paying	07-03-2024	07-03-2024 22:52	123_3	9.99
124	signup	02-01-2024	02-01-2024 00:00	124_0	0
124	activation	26-01-2024	26-01-2024 17:44	124_1	0
124	feature_use	26-01-2024	26-01-2024 17:46	124_1	0
124	activation	11-02-2024	11-02-2024 20:04	124_2	0
124	feature_use	11-02-2024	11-02-2024 20:06	124_2	0
124	activation	08-03-2024	08-03-2024 20:42	124_3	0
124	feature_use	08-03-2024	08-03-2024 20:44	124_3	0
125	signup	22-03-2024	22-03-2024 00:00	125_0	0
125	activation	23-03-2024	23-03-2024 21:14	125_1	0
125	feature_use	23-03-2024	23-03-2024 21:16	125_1	0
125	upgrade	23-03-2024	23-03-2024 21:18	125_1	8.98
125	paying	23-03-2024	23-03-2024 21:20	125_1	19.99
125	activation	24-03-2024	24-03-2024 15:54	125_2	0
125	feature_use	24-03-2024	24-03-2024 15:56	125_2	0
125	upgrade	24-03-2024	24-03-2024 15:58	125_2	7.81
125	paying	24-03-2024	24-03-2024 16:00	125_2	99.99
125	activation	25-03-2024	25-03-2024 09:10	125_3	0
125	feature_use	25-03-2024	25-03-2024 09:12	125_3	0
125	upgrade	25-03-2024	25-03-2024 09:14	125_3	7.98
125	paying	25-03-2024	25-03-2024 09:16	125_3	9.99
125	activation	26-03-2024	26-03-2024 16:56	125_4	0
125	feature_use	26-03-2024	26-03-2024 16:58	125_4	0
125	upgrade	26-03-2024	26-03-2024 17:00	125_4	15.85
125	paying	26-03-2024	26-03-2024 17:02	125_4	19.99
126	signup	07-03-2024	07-03-2024 00:00	126_0	0
126	activation	09-03-2024	09-03-2024 22:13	126_1	0
126	feature_use	09-03-2024	09-03-2024 22:15	126_1	0
126	upgrade	09-03-2024	09-03-2024 22:17	126_1	5.58
126	paying	09-03-2024	09-03-2024 22:19	126_1	49.99
126	activation	13-03-2024	13-03-2024 19:26	126_2	0
126	feature_use	13-03-2024	13-03-2024 19:28	126_2	0
126	upgrade	13-03-2024	13-03-2024 19:30	126_2	14.47
126	paying	13-03-2024	13-03-2024 19:32	126_2	19.99
126	activation	22-03-2024	22-03-2024 20:24	126_3	0
126	feature_use	22-03-2024	22-03-2024 20:26	126_3	0
126	upgrade	22-03-2024	22-03-2024 20:28	126_3	12.26
126	paying	22-03-2024	22-03-2024 20:30	126_3	19.99
126	activation	24-03-2024	24-03-2024 09:55	126_4	0
126	feature_use	24-03-2024	24-03-2024 09:57	126_4	0
126	upgrade	24-03-2024	24-03-2024 09:59	126_4	8.48
126	paying	24-03-2024	24-03-2024 10:01	126_4	49.99
126	activation	26-03-2024	26-03-2024 21:33	126_5	0
126	feature_use	26-03-2024	26-03-2024 21:35	126_5	0
126	upgrade	26-03-2024	26-03-2024 21:37	126_5	12.35
126	paying	26-03-2024	26-03-2024 21:39	126_5	99.99
127	signup	02-03-2024	02-03-2024 00:00	127_0	0
127	activation	19-03-2024	19-03-2024 15:20	127_1	0
128	signup	01-02-2024	01-02-2024 00:00	128_0	0
128	activation	08-02-2024	08-02-2024 13:30	128_1	0
128	feature_use	08-02-2024	08-02-2024 13:32	128_1	0
128	upgrade	08-02-2024	08-02-2024 13:34	128_1	9.88
128	paying	08-02-2024	08-02-2024 13:36	128_1	99.99
128	activation	19-02-2024	19-02-2024 03:13	128_2	0
128	feature_use	19-02-2024	19-02-2024 03:15	128_2	0
128	upgrade	19-02-2024	19-02-2024 03:17	128_2	11.97
128	paying	19-02-2024	19-02-2024 03:19	128_2	49.99
128	activation	20-03-2024	20-03-2024 21:09	128_3	0
128	feature_use	20-03-2024	20-03-2024 21:11	128_3	0
128	upgrade	20-03-2024	20-03-2024 21:13	128_3	10.21
128	paying	20-03-2024	20-03-2024 21:15	128_3	99.99
128	activation	28-03-2024	28-03-2024 22:10	128_4	0
128	feature_use	28-03-2024	28-03-2024 22:12	128_4	0
128	upgrade	28-03-2024	28-03-2024 22:14	128_4	16.61
128	paying	28-03-2024	28-03-2024 22:16	128_4	99.99
128	activation	29-03-2024	29-03-2024 15:40	128_5	0
128	feature_use	29-03-2024	29-03-2024 15:42	128_5	0
128	upgrade	29-03-2024	29-03-2024 15:44	128_5	11.18
128	paying	29-03-2024	29-03-2024 15:46	128_5	19.99
129	signup	29-02-2024	29-02-2024 00:00	129_0	0
129	activation	06-03-2024	06-03-2024 13:05	129_1	0
129	feature_use	06-03-2024	06-03-2024 13:07	129_1	0
129	upgrade	06-03-2024	06-03-2024 13:09	129_1	13.43
129	paying	06-03-2024	06-03-2024 13:11	129_1	49.99
129	activation	08-03-2024	08-03-2024 08:45	129_2	0
129	feature_use	08-03-2024	08-03-2024 08:47	129_2	0
129	upgrade	08-03-2024	08-03-2024 08:49	129_2	9.76
129	paying	08-03-2024	08-03-2024 08:51	129_2	99.99
129	activation	16-03-2024	16-03-2024 14:29	129_3	0
129	feature_use	16-03-2024	16-03-2024 14:31	129_3	0
129	upgrade	16-03-2024	16-03-2024 14:33	129_3	10.98
129	paying	16-03-2024	16-03-2024 14:35	129_3	9.99
130	signup	11-02-2024	11-02-2024 00:00	130_0	0
130	activation	28-03-2024	28-03-2024 07:23	130_1	0
130	feature_use	28-03-2024	28-03-2024 07:25	130_1	0
130	upgrade	28-03-2024	28-03-2024 07:27	130_1	14.54
131	signup	05-02-2024	05-02-2024 00:00	131_0	0
131	activation	02-03-2024	02-03-2024 07:38	131_1	0
131	feature_use	02-03-2024	02-03-2024 07:40	131_1	0
131	upgrade	02-03-2024	02-03-2024 07:42	131_1	18.13
131	paying	02-03-2024	02-03-2024 07:44	131_1	19.99
131	activation	04-03-2024	04-03-2024 20:09	131_2	0
131	feature_use	04-03-2024	04-03-2024 20:11	131_2	0
131	upgrade	04-03-2024	04-03-2024 20:13	131_2	19.22
131	paying	04-03-2024	04-03-2024 20:15	131_2	49.99
132	signup	07-03-2024	07-03-2024 00:00	132_0	0
132	activation	07-03-2024	07-03-2024 11:00	132_1	0
132	feature_use	07-03-2024	07-03-2024 11:02	132_1	0
132	upgrade	07-03-2024	07-03-2024 11:04	132_1	10.29
132	paying	07-03-2024	07-03-2024 11:06	132_1	9.99
132	activation	09-03-2024	09-03-2024 20:05	132_2	0
132	feature_use	09-03-2024	09-03-2024 20:07	132_2	0
132	upgrade	09-03-2024	09-03-2024 20:09	132_2	12.78
132	paying	09-03-2024	09-03-2024 20:11	132_2	49.99
132	activation	19-03-2024	19-03-2024 17:14	132_3	0
132	feature_use	19-03-2024	19-03-2024 17:16	132_3	0
132	upgrade	19-03-2024	19-03-2024 17:18	132_3	19.78
132	paying	19-03-2024	19-03-2024 17:20	132_3	99.99
132	activation	24-03-2024	24-03-2024 22:16	132_4	0
132	feature_use	24-03-2024	24-03-2024 22:18	132_4	0
132	upgrade	24-03-2024	24-03-2024 22:20	132_4	9.35
132	paying	24-03-2024	24-03-2024 22:22	132_4	19.99
132	activation	29-03-2024	29-03-2024 11:23	132_5	0
132	feature_use	29-03-2024	29-03-2024 11:25	132_5	0
132	upgrade	29-03-2024	29-03-2024 11:27	132_5	11.2
132	paying	29-03-2024	29-03-2024 11:29	132_5	19.99
133	signup	12-03-2024	12-03-2024 00:00	133_0	0
134	signup	27-02-2024	27-02-2024 00:00	134_0	0
134	activation	29-02-2024	29-02-2024 12:43	134_1	0
134	feature_use	29-02-2024	29-02-2024 12:45	134_1	0
134	upgrade	29-02-2024	29-02-2024 12:47	134_1	11.01
134	activation	05-03-2024	05-03-2024 23:58	134_2	0
134	feature_use	05-03-2024	06-03-2024 00:00	134_2	0
134	upgrade	05-03-2024	06-03-2024 00:02	134_2	9.05
134	activation	13-03-2024	13-03-2024 02:06	134_3	0
134	feature_use	13-03-2024	13-03-2024 02:08	134_3	0
134	upgrade	13-03-2024	13-03-2024 02:10	134_3	6.11
134	activation	15-03-2024	15-03-2024 23:47	134_4	0
134	feature_use	15-03-2024	15-03-2024 23:49	134_4	0
134	upgrade	15-03-2024	15-03-2024 23:51	134_4	16.44
135	signup	09-02-2024	09-02-2024 00:00	135_0	0
135	activation	09-02-2024	09-02-2024 20:00	135_1	0
135	feature_use	09-02-2024	09-02-2024 20:02	135_1	0
135	activation	14-03-2024	14-03-2024 04:08	135_2	0
135	feature_use	14-03-2024	14-03-2024 04:10	135_2	0
135	activation	27-03-2024	27-03-2024 23:39	135_3	0
135	feature_use	27-03-2024	27-03-2024 23:41	135_3	0
136	signup	24-02-2024	24-02-2024 00:00	136_0	0
137	signup	04-02-2024	04-02-2024 00:00	137_0	0
137	activation	21-02-2024	21-02-2024 06:08	137_1	0
137	feature_use	21-02-2024	21-02-2024 06:10	137_1	0
137	upgrade	21-02-2024	21-02-2024 06:12	137_1	8.96
137	paying	21-02-2024	21-02-2024 06:14	137_1	99.99
137	activation	04-03-2024	04-03-2024 12:20	137_2	0
137	feature_use	04-03-2024	04-03-2024 12:22	137_2	0
137	upgrade	04-03-2024	04-03-2024 12:24	137_2	11.44
137	paying	04-03-2024	04-03-2024 12:26	137_2	19.99
138	signup	16-01-2024	16-01-2024 00:00	138_0	0
139	signup	28-01-2024	28-01-2024 00:00	139_0	0
139	activation	20-02-2024	20-02-2024 22:08	139_1	0
139	feature_use	20-02-2024	20-02-2024 22:10	139_1	0
139	activation	22-02-2024	22-02-2024 14:16	139_2	0
139	feature_use	22-02-2024	22-02-2024 14:18	139_2	0
139	activation	28-02-2024	28-02-2024 18:03	139_3	0
139	feature_use	28-02-2024	28-02-2024 18:05	139_3	0
139	activation	02-03-2024	02-03-2024 12:51	139_4	0
139	feature_use	02-03-2024	02-03-2024 12:53	139_4	0
139	activation	14-03-2024	14-03-2024 07:30	139_5	0
139	feature_use	14-03-2024	14-03-2024 07:32	139_5	0
139	activation	16-03-2024	16-03-2024 11:32	139_6	0
139	feature_use	16-03-2024	16-03-2024 11:34	139_6	0
140	signup	17-03-2024	17-03-2024 00:00	140_0	0
140	activation	18-03-2024	18-03-2024 03:37	140_1	0
140	feature_use	18-03-2024	18-03-2024 03:39	140_1	0
140	activation	19-03-2024	19-03-2024 05:15	140_2	0
140	feature_use	19-03-2024	19-03-2024 05:17	140_2	0
140	activation	21-03-2024	21-03-2024 15:39	140_3	0
140	feature_use	21-03-2024	21-03-2024 15:41	140_3	0
140	activation	22-03-2024	22-03-2024 07:07	140_4	0
140	feature_use	22-03-2024	22-03-2024 07:09	140_4	0
140	activation	27-03-2024	27-03-2024 04:27	140_5	0
140	feature_use	27-03-2024	27-03-2024 04:29	140_5	0
141	signup	16-02-2024	16-02-2024 00:00	141_0	0
141	activation	01-03-2024	01-03-2024 01:51	141_1	0
141	activation	17-03-2024	17-03-2024 15:18	141_2	0
141	activation	20-03-2024	20-03-2024 13:21	141_3	0
141	activation	23-03-2024	23-03-2024 23:23	141_4	0
142	signup	06-01-2024	06-01-2024 00:00	142_0	0
143	signup	22-03-2024	22-03-2024 00:00	143_0	0
144	signup	06-02-2024	06-02-2024 00:00	144_0	0
145	signup	02-02-2024	02-02-2024 00:00	145_0	0
145	activation	20-03-2024	20-03-2024 23:07	145_1	0
145	feature_use	20-03-2024	20-03-2024 23:09	145_1	0
146	signup	03-03-2024	03-03-2024 00:00	146_0	0
147	signup	13-03-2024	13-03-2024 00:00	147_0	0
147	activation	13-03-2024	13-03-2024 13:20	147_1	0
147	feature_use	13-03-2024	13-03-2024 13:22	147_1	0
147	upgrade	13-03-2024	13-03-2024 13:24	147_1	15.8
147	paying	13-03-2024	13-03-2024 13:26	147_1	49.99
147	activation	14-03-2024	14-03-2024 16:22	147_2	0
147	feature_use	14-03-2024	14-03-2024 16:24	147_2	0
147	upgrade	14-03-2024	14-03-2024 16:26	147_2	14.23
147	paying	14-03-2024	14-03-2024 16:28	147_2	49.99
147	activation	17-03-2024	17-03-2024 18:43	147_3	0
147	feature_use	17-03-2024	17-03-2024 18:45	147_3	0
147	upgrade	17-03-2024	17-03-2024 18:47	147_3	7.49
147	paying	17-03-2024	17-03-2024 18:49	147_3	49.99
147	activation	25-03-2024	25-03-2024 16:45	147_4	0
147	feature_use	25-03-2024	25-03-2024 16:47	147_4	0
147	upgrade	25-03-2024	25-03-2024 16:49	147_4	8.07
147	paying	25-03-2024	25-03-2024 16:51	147_4	49.99
147	activation	26-03-2024	26-03-2024 16:40	147_5	0
147	feature_use	26-03-2024	26-03-2024 16:42	147_5	0
147	upgrade	26-03-2024	26-03-2024 16:44	147_5	8.77
147	paying	26-03-2024	26-03-2024 16:46	147_5	99.99
148	signup	23-02-2024	23-02-2024 00:00	148_0	0
148	activation	02-03-2024	02-03-2024 16:47	148_1	0
148	feature_use	02-03-2024	02-03-2024 16:49	148_1	0
148	upgrade	02-03-2024	02-03-2024 16:51	148_1	17.44
148	paying	02-03-2024	02-03-2024 16:53	148_1	9.99
148	activation	04-03-2024	04-03-2024 10:28	148_2	0
148	feature_use	04-03-2024	04-03-2024 10:30	148_2	0
148	upgrade	04-03-2024	04-03-2024 10:32	148_2	7.69
148	paying	04-03-2024	04-03-2024 10:34	148_2	99.99
148	activation	15-03-2024	15-03-2024 02:02	148_3	0
148	feature_use	15-03-2024	15-03-2024 02:04	148_3	0
148	upgrade	15-03-2024	15-03-2024 02:06	148_3	9.68
148	paying	15-03-2024	15-03-2024 02:08	148_3	19.99
149	signup	18-02-2024	18-02-2024 00:00	149_0	0
149	activation	21-02-2024	21-02-2024 19:31	149_1	0
149	feature_use	21-02-2024	21-02-2024 19:33	149_1	0
149	upgrade	21-02-2024	21-02-2024 19:35	149_1	13.92
149	paying	21-02-2024	21-02-2024 19:37	149_1	9.99
149	activation	24-02-2024	24-02-2024 11:42	149_2	0
149	feature_use	24-02-2024	24-02-2024 11:44	149_2	0
149	upgrade	24-02-2024	24-02-2024 11:46	149_2	13.39
149	paying	24-02-2024	24-02-2024 11:48	149_2	19.99
149	activation	10-03-2024	10-03-2024 11:42	149_3	0
149	feature_use	10-03-2024	10-03-2024 11:44	149_3	0
149	upgrade	10-03-2024	10-03-2024 11:46	149_3	5.21
149	paying	10-03-2024	10-03-2024 11:48	149_3	19.99
149	activation	18-03-2024	18-03-2024 08:20	149_4	0
149	feature_use	18-03-2024	18-03-2024 08:22	149_4	0
149	upgrade	18-03-2024	18-03-2024 08:24	149_4	17.31
149	paying	18-03-2024	18-03-2024 08:26	149_4	99.99
149	activation	23-03-2024	23-03-2024 18:48	149_5	0
149	feature_use	23-03-2024	23-03-2024 18:50	149_5	0
149	upgrade	23-03-2024	23-03-2024 18:52	149_5	9.59
149	paying	23-03-2024	23-03-2024 18:54	149_5	99.99
150	signup	09-02-2024	09-02-2024 00:00	150_0	0
151	signup	27-01-2024	27-01-2024 00:00	151_0	0
152	signup	23-01-2024	23-01-2024 00:00	152_0	0
153	signup	07-02-2024	07-02-2024 00:00	153_0	0
153	activation	07-02-2024	07-02-2024 16:53	153_1	0
153	feature_use	07-02-2024	07-02-2024 16:55	153_1	0
153	activation	10-02-2024	10-02-2024 14:29	153_2	0
153	feature_use	10-02-2024	10-02-2024 14:31	153_2	0
153	activation	11-02-2024	11-02-2024 21:32	153_3	0
153	feature_use	11-02-2024	11-02-2024 21:34	153_3	0
153	activation	15-02-2024	15-02-2024 10:21	153_4	0
153	feature_use	15-02-2024	15-02-2024 10:23	153_4	0
153	activation	27-02-2024	27-02-2024 16:50	153_5	0
153	feature_use	27-02-2024	27-02-2024 16:52	153_5	0
154	signup	10-01-2024	10-01-2024 00:00	154_0	0
154	activation	27-02-2024	27-02-2024 11:21	154_1	0
154	feature_use	27-02-2024	27-02-2024 11:23	154_1	0
154	upgrade	27-02-2024	27-02-2024 11:25	154_1	17.58
154	paying	27-02-2024	27-02-2024 11:27	154_1	49.99
154	activation	28-02-2024	28-02-2024 16:07	154_2	0
154	feature_use	28-02-2024	28-02-2024 16:09	154_2	0
154	upgrade	28-02-2024	28-02-2024 16:11	154_2	18.25
154	paying	28-02-2024	28-02-2024 16:13	154_2	19.99
154	activation	29-02-2024	29-02-2024 05:42	154_3	0
154	feature_use	29-02-2024	29-02-2024 05:44	154_3	0
154	upgrade	29-02-2024	29-02-2024 05:46	154_3	17.5
154	paying	29-02-2024	29-02-2024 05:48	154_3	19.99
154	activation	10-03-2024	10-03-2024 13:37	154_4	0
154	feature_use	10-03-2024	10-03-2024 13:39	154_4	0
154	upgrade	10-03-2024	10-03-2024 13:41	154_4	11.62
154	paying	10-03-2024	10-03-2024 13:43	154_4	49.99
154	activation	21-03-2024	21-03-2024 21:09	154_5	0
154	feature_use	21-03-2024	21-03-2024 21:11	154_5	0
154	upgrade	21-03-2024	21-03-2024 21:13	154_5	13.37
154	paying	21-03-2024	21-03-2024 21:15	154_5	99.99
155	signup	25-03-2024	25-03-2024 00:00	155_0	0
155	activation	25-03-2024	25-03-2024 21:24	155_1	0
155	activation	26-03-2024	26-03-2024 23:29	155_2	0
155	activation	27-03-2024	27-03-2024 06:41	155_3	0
155	activation	29-03-2024	29-03-2024 17:58	155_4	0
156	signup	23-03-2024	23-03-2024 00:00	156_0	0
157	signup	22-01-2024	22-01-2024 00:00	157_0	0
157	activation	22-01-2024	22-01-2024 10:08	157_1	0
157	feature_use	22-01-2024	22-01-2024 10:10	157_1	0
157	upgrade	22-01-2024	22-01-2024 10:12	157_1	18.67
157	paying	22-01-2024	22-01-2024 10:14	157_1	49.99
157	activation	15-02-2024	15-02-2024 17:00	157_2	0
157	feature_use	15-02-2024	15-02-2024 17:02	157_2	0
157	upgrade	15-02-2024	15-02-2024 17:04	157_2	5.19
157	paying	15-02-2024	15-02-2024 17:06	157_2	49.99
157	activation	01-03-2024	01-03-2024 01:43	157_3	0
157	feature_use	01-03-2024	01-03-2024 01:45	157_3	0
157	upgrade	01-03-2024	01-03-2024 01:47	157_3	9.12
157	paying	01-03-2024	01-03-2024 01:49	157_3	99.99
157	activation	08-03-2024	08-03-2024 12:04	157_4	0
157	feature_use	08-03-2024	08-03-2024 12:06	157_4	0
157	upgrade	08-03-2024	08-03-2024 12:08	157_4	19.94
157	paying	08-03-2024	08-03-2024 12:10	157_4	49.99
157	activation	29-03-2024	29-03-2024 08:42	157_5	0
157	feature_use	29-03-2024	29-03-2024 08:44	157_5	0
157	upgrade	29-03-2024	29-03-2024 08:46	157_5	5.86
157	paying	29-03-2024	29-03-2024 08:48	157_5	9.99
158	signup	26-02-2024	26-02-2024 00:00	158_0	0
159	signup	05-03-2024	05-03-2024 00:00	159_0	0
159	activation	07-03-2024	07-03-2024 13:55	159_1	0
159	feature_use	07-03-2024	07-03-2024 13:57	159_1	0
159	activation	09-03-2024	09-03-2024 03:05	159_2	0
159	feature_use	09-03-2024	09-03-2024 03:07	159_2	0
159	activation	10-03-2024	10-03-2024 14:42	159_3	0
159	feature_use	10-03-2024	10-03-2024 14:44	159_3	0
159	activation	24-03-2024	24-03-2024 22:05	159_4	0
159	feature_use	24-03-2024	24-03-2024 22:07	159_4	0
159	activation	27-03-2024	27-03-2024 10:08	159_5	0
159	feature_use	27-03-2024	27-03-2024 10:10	159_5	0
159	activation	28-03-2024	28-03-2024 17:19	159_6	0
159	feature_use	28-03-2024	28-03-2024 17:21	159_6	0
160	signup	11-02-2024	11-02-2024 00:00	160_0	0
161	signup	16-03-2024	16-03-2024 00:00	161_0	0
162	signup	14-03-2024	14-03-2024 00:00	162_0	0
163	signup	05-02-2024	05-02-2024 00:00	163_0	0
163	activation	07-02-2024	07-02-2024 05:42	163_1	0
163	feature_use	07-02-2024	07-02-2024 05:44	163_1	0
163	upgrade	07-02-2024	07-02-2024 05:46	163_1	16.2
163	paying	07-02-2024	07-02-2024 05:48	163_1	9.99
163	activation	17-02-2024	17-02-2024 09:19	163_2	0
163	feature_use	17-02-2024	17-02-2024 09:21	163_2	0
163	upgrade	17-02-2024	17-02-2024 09:23	163_2	13.41
163	paying	17-02-2024	17-02-2024 09:25	163_2	9.99
163	activation	22-02-2024	22-02-2024 10:31	163_3	0
163	feature_use	22-02-2024	22-02-2024 10:33	163_3	0
163	upgrade	22-02-2024	22-02-2024 10:35	163_3	13.52
163	paying	22-02-2024	22-02-2024 10:37	163_3	9.99
163	activation	02-03-2024	02-03-2024 19:01	163_4	0
163	feature_use	02-03-2024	02-03-2024 19:03	163_4	0
163	upgrade	02-03-2024	02-03-2024 19:05	163_4	11.95
163	paying	02-03-2024	02-03-2024 19:07	163_4	9.99
163	activation	04-03-2024	04-03-2024 02:13	163_5	0
163	feature_use	04-03-2024	04-03-2024 02:15	163_5	0
163	upgrade	04-03-2024	04-03-2024 02:17	163_5	15.94
163	paying	04-03-2024	04-03-2024 02:19	163_5	19.99
163	activation	08-03-2024	08-03-2024 10:39	163_6	0
163	feature_use	08-03-2024	08-03-2024 10:41	163_6	0
163	upgrade	08-03-2024	08-03-2024 10:43	163_6	14.4
163	paying	08-03-2024	08-03-2024 10:45	163_6	9.99
163	activation	14-03-2024	14-03-2024 05:52	163_7	0
163	feature_use	14-03-2024	14-03-2024 05:54	163_7	0
163	upgrade	14-03-2024	14-03-2024 05:56	163_7	5.16
163	paying	14-03-2024	14-03-2024 05:58	163_7	49.99
163	activation	20-03-2024	20-03-2024 14:07	163_8	0
163	feature_use	20-03-2024	20-03-2024 14:09	163_8	0
163	upgrade	20-03-2024	20-03-2024 14:11	163_8	18.16
163	paying	20-03-2024	20-03-2024 14:13	163_8	19.99
164	signup	12-01-2024	12-01-2024 00:00	164_0	0
164	activation	18-01-2024	18-01-2024 22:20	164_1	0
164	feature_use	18-01-2024	18-01-2024 22:22	164_1	0
164	upgrade	18-01-2024	18-01-2024 22:24	164_1	7.67
164	activation	28-01-2024	28-01-2024 04:38	164_2	0
164	feature_use	28-01-2024	28-01-2024 04:40	164_2	0
164	upgrade	28-01-2024	28-01-2024 04:42	164_2	9.73
164	activation	05-02-2024	05-02-2024 07:55	164_3	0
164	feature_use	05-02-2024	05-02-2024 07:57	164_3	0
164	upgrade	05-02-2024	05-02-2024 07:59	164_3	7.82
164	activation	20-02-2024	20-02-2024 06:13	164_4	0
164	feature_use	20-02-2024	20-02-2024 06:15	164_4	0
164	upgrade	20-02-2024	20-02-2024 06:17	164_4	19.69
164	activation	29-02-2024	29-02-2024 08:46	164_5	0
164	feature_use	29-02-2024	29-02-2024 08:48	164_5	0
164	upgrade	29-02-2024	29-02-2024 08:50	164_5	11.59
165	signup	21-01-2024	21-01-2024 00:00	165_0	0
165	activation	25-01-2024	25-01-2024 18:26	165_1	0
165	feature_use	25-01-2024	25-01-2024 18:28	165_1	0
165	upgrade	25-01-2024	25-01-2024 18:30	165_1	7.34
165	paying	25-01-2024	25-01-2024 18:32	165_1	19.99
165	activation	11-02-2024	11-02-2024 22:29	165_2	0
165	feature_use	11-02-2024	11-02-2024 22:31	165_2	0
165	upgrade	11-02-2024	11-02-2024 22:33	165_2	10.2
165	paying	11-02-2024	11-02-2024 22:35	165_2	49.99
165	activation	05-03-2024	05-03-2024 06:23	165_3	0
165	feature_use	05-03-2024	05-03-2024 06:25	165_3	0
165	upgrade	05-03-2024	05-03-2024 06:27	165_3	15.49
165	paying	05-03-2024	05-03-2024 06:29	165_3	49.99
165	activation	06-03-2024	06-03-2024 02:34	165_4	0
165	feature_use	06-03-2024	06-03-2024 02:36	165_4	0
165	upgrade	06-03-2024	06-03-2024 02:38	165_4	16.6
165	paying	06-03-2024	06-03-2024 02:40	165_4	49.99
165	activation	07-03-2024	07-03-2024 06:31	165_5	0
165	feature_use	07-03-2024	07-03-2024 06:33	165_5	0
165	upgrade	07-03-2024	07-03-2024 06:35	165_5	8.91
165	paying	07-03-2024	07-03-2024 06:37	165_5	9.99
165	activation	18-03-2024	18-03-2024 16:44	165_6	0
165	feature_use	18-03-2024	18-03-2024 16:46	165_6	0
165	upgrade	18-03-2024	18-03-2024 16:48	165_6	14.47
165	paying	18-03-2024	18-03-2024 16:50	165_6	99.99
165	activation	21-03-2024	21-03-2024 04:31	165_7	0
165	feature_use	21-03-2024	21-03-2024 04:33	165_7	0
165	upgrade	21-03-2024	21-03-2024 04:35	165_7	13.8
165	paying	21-03-2024	21-03-2024 04:37	165_7	49.99
166	signup	11-03-2024	11-03-2024 00:00	166_0	0
166	activation	12-03-2024	12-03-2024 10:46	166_1	0
166	feature_use	12-03-2024	12-03-2024 10:48	166_1	0
166	activation	29-03-2024	29-03-2024 03:42	166_2	0
166	feature_use	29-03-2024	29-03-2024 03:44	166_2	0
167	signup	21-02-2024	21-02-2024 00:00	167_0	0
167	activation	21-02-2024	21-02-2024 05:28	167_1	0
167	feature_use	21-02-2024	21-02-2024 05:30	167_1	0
168	signup	29-02-2024	29-02-2024 00:00	168_0	0
168	activation	03-03-2024	03-03-2024 11:21	168_1	0
168	feature_use	03-03-2024	03-03-2024 11:23	168_1	0
168	activation	05-03-2024	05-03-2024 05:31	168_2	0
168	feature_use	05-03-2024	05-03-2024 05:33	168_2	0
168	activation	10-03-2024	10-03-2024 17:13	168_3	0
168	feature_use	10-03-2024	10-03-2024 17:15	168_3	0
168	activation	20-03-2024	20-03-2024 00:30	168_4	0
168	feature_use	20-03-2024	20-03-2024 00:32	168_4	0
168	activation	28-03-2024	28-03-2024 19:31	168_5	0
168	feature_use	28-03-2024	28-03-2024 19:33	168_5	0
169	signup	21-03-2024	21-03-2024 00:00	169_0	0
169	activation	22-03-2024	22-03-2024 08:48	169_1	0
169	activation	24-03-2024	24-03-2024 11:40	169_2	0
169	activation	27-03-2024	27-03-2024 10:32	169_3	0
169	activation	29-03-2024	29-03-2024 21:27	169_4	0
170	signup	06-02-2024	06-02-2024 00:00	170_0	0
170	activation	12-02-2024	12-02-2024 13:29	170_1	0
170	feature_use	12-02-2024	12-02-2024 13:31	170_1	0
170	upgrade	12-02-2024	12-02-2024 13:33	170_1	16.61
170	activation	20-02-2024	20-02-2024 18:27	170_2	0
170	feature_use	20-02-2024	20-02-2024 18:29	170_2	0
170	upgrade	20-02-2024	20-02-2024 18:31	170_2	13.9
170	activation	09-03-2024	09-03-2024 05:34	170_3	0
170	feature_use	09-03-2024	09-03-2024 05:36	170_3	0
170	upgrade	09-03-2024	09-03-2024 05:38	170_3	7.5
170	activation	25-03-2024	25-03-2024 09:58	170_4	0
170	feature_use	25-03-2024	25-03-2024 10:00	170_4	0
170	upgrade	25-03-2024	25-03-2024 10:02	170_4	13.95
171	signup	21-01-2024	21-01-2024 00:00	171_0	0
171	activation	15-02-2024	15-02-2024 18:50	171_1	0
171	activation	28-03-2024	28-03-2024 04:10	171_2	0
172	signup	15-01-2024	15-01-2024 00:00	172_0	0
172	activation	21-01-2024	21-01-2024 04:53	172_1	0
172	activation	26-01-2024	26-01-2024 11:31	172_2	0
172	activation	23-02-2024	23-02-2024 12:12	172_3	0
173	signup	07-02-2024	07-02-2024 00:00	173_0	0
173	activation	16-02-2024	16-02-2024 05:21	173_1	0
173	feature_use	16-02-2024	16-02-2024 05:23	173_1	0
173	activation	19-02-2024	19-02-2024 09:07	173_2	0
173	feature_use	19-02-2024	19-02-2024 09:09	173_2	0
173	activation	20-03-2024	20-03-2024 05:17	173_3	0
173	feature_use	20-03-2024	20-03-2024 05:19	173_3	0
174	signup	01-02-2024	01-02-2024 00:00	174_0	0
175	signup	18-01-2024	18-01-2024 00:00	175_0	0
175	activation	30-01-2024	30-01-2024 17:45	175_1	0
175	feature_use	30-01-2024	30-01-2024 17:47	175_1	0
175	activation	02-03-2024	02-03-2024 12:46	175_2	0
